96.44085	695143	0.00022
96.45654	714223	0.00015
96.54103	676209	0.00014
96.62050	727828	0.00018
96.66008	701900	0.00020
96.72819	715405	0.00017
96.80231	718181	0.00017
96.81063	786641	0.00017
96.83163	707545	0.00016
96.83871	746695	0.00020
96.85585	714908	0.00018
96.88053	701992	0.00016
96.94776	680168	0.00019
96.98149	775280	0.00019
96.99028	693640	0.00017
97.08742	766027	0.00012
97.17572	692251	0.00018
97.17828	718913	0.00015
97.17913	733904	0.00017
97.19465	696664	0.00014
97.20448	690956	0.00016
97.29284	783405	0.00015
97.30516	713924	0.00017
97.38091	715535	0.00015
97.49744	705997	0.00018
97.51852	675718	0.00013
97.55846	729846	0.00014
97.65321	733527	0.00015
97.66373	697494	0.00014
97.70617	717644	0.00014
97.71801	742335	0.00024
97.76571	744905	0.00015
97.76814	678698	0.00022
97.92617	727681	0.00017
97.95358	691275	0.00014
97.95764	695972	0.00018
97.96242	696442	0.00023
98.04579	756874	0.00018
98.04725	692270	0.00016
98.06295	738153	0.00017
98.10398	730370	0.00018
98.16101	790470	0.00020
98.18444	729684	0.00016
98.22086	731737	0.00019
98.27987	726109	0.00013
98.30209	774541	0.00021
98.39206	700716	0.00017
98.43857	720147	0.00014
98.45150	833048	0.00019
98.46038	727659	0.00014
98.49077	713556	0.00017
98.51754	801106	0.00019
98.57062	711130	0.00015
98.59306	680678	0.00022
98.64155	682437	0.00016
98.65516	730608	0.00021
98.66203	741898	0.00017
98.78698	683151	0.00019
98.83174	683722	0.00026
98.84694	689128	0.00019
98.85269	733394	0.00019
98.85570	728076	0.00017
98.86059	704782	0.00014
98.90780	698109	0.00018
98.99252	699919	0.00014
99.19654	702694	0.00015
99.20139	736772	0.00018
99.22409	725370	0.00018
99.25073	748759	0.00015
99.26037	820327	0.00018
99.28413	801957	0.00023
99.28881	748719	0.00018
99.29476	723000	0.00020
99.38573	679716	0.00015
99.39085	681751	0.00019
99.46342	744167	0.00025
99.48779	681472	0.00017
99.49557	785596	0.00019
99.54469	741614	0.00015
99.56582	711929	0.00019
99.58584	729925	0.00017
99.61832	714529	0.00016
99.63295	676550	0.00024
99.64955	690868	0.00019
99.72525	677161	0.00018
99.75145	817385	0.00014
99.77796	683101	0.00014
99.78581	687747	0.00026
99.81501	796558	0.00015
99.82684	698622	0.00016
99.90125	714345	0.00020
99.92775	690101	0.00017
99.93712	699771	0.00017
99.95309	691772	0.00023
99.97869	745554	0.00021
99.99216	757984	0.00017
99.99375	920156	0.00023
100.01236	708266	0.00017
100.02658	690297	0.00018
100.05942	725725	0.00024
100.15168	743334	0.00017
100.21424	707755	0.00016
100.22911	690201	0.00026
100.23968	718615	0.00016
100.39570	720292	0.00024
100.39936	846186	0.00018
100.40506	733954	0.00022
100.41929	704904	0.00017
100.42583	924228	0.00019
100.42956	736710	0.00016
100.44803	677778	0.00017
100.47013	818846	0.00021
100.47063	700510	0.00017
100.47139	699802	0.00013
100.48741	713291	0.00016
100.52277	710077	0.00017
100.52842	704873	0.00017
100.55676	706990	0.00015
100.56216	890980	0.00016
100.59873	702356	0.00013
100.60683	749020	0.00027
100.74179	760433	0.00023
100.74367	702138	0.00018
100.76374	748476	0.00022
100.77929	813945	0.00018
100.82327	685885	0.00016
100.83957	684106	0.00022
100.87594	848546	0.00018
100.88925	711964	0.00020
100.91703	694747	0.00015
100.92069	697267	0.00016
100.96514	678603	0.00015
101.02075	707296	0.00016
101.03860	703287	0.00023
101.04451	705516	0.00016
101.04588	703548	0.00029
101.06397	685576	0.00020
101.07706	693979	0.00021
101.08036	701693	0.00018
101.14744	683840	0.00015
101.15171	752626	0.00019
101.16594	712096	0.00016
101.18229	768572	0.00022
101.21324	976277	0.00015
101.21369	941257	0.00020
101.21409	2323281	0.00018
101.26860	693885	0.00023
101.29449	684848	0.00011
101.29496	1546032	0.00018
101.29541	1235928	0.00015
101.30145	706160	0.00018
101.30906	743704	0.00020
101.34012	796968	0.00015
101.34056	1340880	0.00017
101.35005	764431	0.00018
101.42990	781156	0.00019
101.45724	677812	0.00015
101.47973	787148	0.00019
101.50402	807689	0.00018
101.52552	710665	0.00024
101.54095	717995	0.00015
101.71449	776056	0.00024
101.77930	735127	0.00020
101.78956	689895	0.00018
101.79347	679925	0.00015
101.80074	783129	0.00015
101.87367	831478	0.00018
101.87679	728467	0.00023
101.89715	694278	0.00017
101.90427	773602	0.00016
101.93679	766723	0.00019
101.97179	867056	0.00024
102.10790	739819	0.00019
102.12299	781162	0.00016
102.18828	689218	0.00015
102.19005	870937	0.00020
102.19570	695811	0.00022
102.23746	682547	0.00016
102.23944	687855	0.00019
102.27168	705314	0.00019
102.30078	690982	0.00013
102.30959	732000	0.00018
102.33440	709933	0.00019
102.34297	704087	0.00020
102.36640	721757	0.00020
102.36842	711817	0.00015
102.41078	878572	0.00018
102.47001	814971	0.00023
102.48494	756065	0.00019
102.53194	698802	0.00023
102.54031	693440	0.00020
102.62999	686151	0.00019
102.63307	681783	0.00018
102.71742	759868	0.00018
102.74466	690391	0.00026
102.78272	736159	0.00016
102.78641	737503	0.00015
102.79191	701323	0.00020
102.80893	692130	0.00017
102.82044	716122	0.00021
102.82265	790670	0.00017
102.82631	676012	0.00020
102.87197	892873	0.00016
102.89358	682127	0.00018
102.94824	711436	0.00023
102.99663	827072	0.00016
103.02398	699091	0.00016
103.04386	817351	0.00019
103.09006	879126	0.00023
103.14980	730723	0.00018
103.22623	680752	0.00019
103.24542	678942	0.00019
103.24726	696816	0.00024
103.29739	693625	0.00026
103.31318	739911	0.00023
103.34051	754286	0.00023
103.35035	837730	0.00021
103.38049	785012	0.00020
103.40336	700803	0.00018
103.43938	718633	0.00020
103.52451	678692	0.00020
103.52509	770640	0.00018
103.53185	698913	0.00018
103.59285	707850	0.00023
103.62655	736546	0.00017
103.62704	732248	0.00024
103.66098	726044	0.00029
103.68587	713573	0.00017
103.69353	682361	0.00018
103.70387	683609	0.00017
103.73918	691777	0.00026
103.74257	755684	0.00022
103.77127	686002	0.00020
103.88966	733982	0.00019
103.89987	686516	0.00019
103.93584	685797	0.00029
104.04285	684468	0.00017
104.05221	717895	0.00015
104.16943	695822	0.00017
104.18899	722731	0.00022
104.27103	738064	0.00016
104.27153	805704	0.00021
104.33862	678779	0.00021
104.36216	714287	0.00022
104.42997	692346	0.00019
104.45916	698579	0.00021
104.47100	697139	0.00019
104.51637	767708	0.00017
104.53787	842612	0.00019
104.56059	741355	0.00020
104.57717	726927	0.00018
104.58736	783273	0.00020
104.62094	790830	0.00018
104.65927	721658	0.00015
104.68122	690806	0.00017
104.77005	748510	0.00025
104.77438	685768	0.00013
104.80261	711686	0.00021
104.81466	780551	0.00018
104.87172	695306	0.00017
105.01046	720604	0.00016
105.01609	691079	0.00028
105.04722	728944	0.00018
105.08094	681471	0.00020
105.13189	687858	0.00020
105.16885	783722	0.00018
105.23262	808833	0.00014
105.26918	689932	0.00017
105.29872	739204	0.00017
105.30633	681616	0.00016
105.35533	735767	0.00016
105.37170	727878	0.00019
105.37542	676540	0.00020
105.37802	689046	0.00016
105.48737	782569	0.00023
105.51047	816012	0.00018
105.58274	715351	0.00018
105.61698	795066	0.00026
105.62427	720538	0.00023
105.62992	727814	0.00019
105.75001	717412	0.00030
105.77883	711504	0.00019
105.80714	784545	0.00030
105.82201	693477	0.00020
105.84612	676037	0.00022
105.85421	713503	0.00027
105.91262	727098	0.00014
105.91789	694134	0.00015
105.96927	734843	0.00021
105.98028	693038	0.00021
106.06898	902943	0.00017
106.06950	947263	0.00016
106.07003	734545	0.00024
106.09667	694895	0.00016
106.11426	704518	0.00018
106.11565	737230	0.00013
106.11718	739598	0.00018
106.11943	765902	0.00020
106.12731	733950	0.00024
106.16084	681990	0.00022
106.23978	682356	0.00019
106.25190	767154	0.00025
106.25759	679432	0.00018
106.29580	778955	0.00021
106.35334	814662	0.00025
106.36237	705934	0.00018
106.39315	774394	0.00017
106.43551	755217	0.00017
106.48286	783448	0.00027
106.52409	725995	0.00020
106.54983	692623	0.00027
106.55341	727839	0.00020
106.58418	715120	0.00022
106.70478	709380	0.00021
106.72009	696944	0.00020
106.75560	690188	0.00020
106.76367	677307	0.00016
106.85209	698282	0.00026
106.86481	707422	0.00016
106.89273	686743	0.00020
106.93914	707424	0.00016
107.05868	718844	0.00024
107.09249	738578	0.00022
107.13672	788217	0.00016
107.17375	680876	0.00020
107.17484	689308	0.00025
107.17996	753768	0.00017
107.25378	733483	0.00021
107.26392	679523	0.00017
107.28381	677731	0.00024
107.28669	689891	0.00016
107.30795	767146	0.00018
107.32369	712486	0.00024
107.42103	757368	0.00019
107.45891	925984	0.00017
107.48061	787273	0.00023
107.60467	676225	0.00020
107.63495	736154	0.00040
107.69168	683032	0.00020
107.71525	822423	0.00019
107.79043	677114	0.00034
107.88109	1891120	0.00020
107.88144	2513712	0.00018
107.88164	2600160	0.00019
107.88197	1968336	0.00016
107.88217	1229072	0.00013
107.88241	699328	0.00016
107.88715	922064	0.00021
107.92004	921388	0.00021
107.99754	758846	0.00024
108.01785	750950	0.00029
108.01909	827190	0.00027
108.02231	882920	0.00027
108.02529	796990	0.00015
108.03128	756554	0.00020
108.03669	684550	0.00017
108.19234	683915	0.00018
108.24590	781818	0.00022
108.27479	798346	0.00026
108.27580	696925	0.00019
108.35391	913616	0.00019
108.35439	781136	0.00020
108.36059	694820	0.00020
108.44558	781894	0.00029
108.56607	902656	0.00024
108.56990	773688	0.00021
108.62838	782331	0.00030
108.63981	783343	0.00023
108.71907	720082	0.00026
108.79852	675592	0.00023
108.80079	682088	0.00016
108.80129	1358064	0.00016
108.80160	1969616	0.00017
108.80184	1747968	0.00017
108.90930	712158	0.00019
108.92637	691570	0.00020
108.95039	758990	0.00022
108.96365	690613	0.00019
109.00635	791277	0.00018
109.00681	686001	0.00026
109.01469	699296	0.00019
109.04718	808948	0.00017
109.16598	777530	0.00023
109.18148	753726	0.00021
109.25233	733782	0.00028
109.27619	692592	0.00017
109.30220	715667	0.00022
109.38514	701854	0.00021
109.39696	677014	0.00018
109.40596	726030	0.00034
109.48482	757668	0.00025
109.56723	693119	0.00016
109.58157	760802	0.00019
109.60113	679698	0.00019
109.67118	681533	0.00021
109.73334	745544	0.00022
109.76608	680687	0.00017
109.79916	773910	0.00019
109.91552	698614	0.00025
109.92224	743540	0.00024
109.98387	677823	0.00026
110.21228	696915	0.00021
110.35773	715388	0.00018
110.37195	682854	0.00031
110.39653	704772	0.00020
110.39964	687920	0.00025
110.40519	713588	0.00019
110.48744	703314	0.00024
110.49630	694098	0.00022
110.52907	746149	0.00029
110.56718	705224	0.00021
110.64088	721303	0.00020
110.66324	809523	0.00020
110.66417	753007	0.00018
110.68584	680190	0.00021
110.69041	710958	0.00022
110.69338	712168	0.00045
110.71113	742962	0.00019
110.73124	715858	0.00025
110.75722	736537	0.00021
110.80701	754580	0.00020
110.81337	775406	0.00035
110.81862	760340	0.00018
110.83462	698740	0.00017
110.83598	724752	0.00022
110.85711	726555	0.00020
110.93067	705408	0.00026
110.95894	691037	0.00021
110.98281	717257	0.00017
110.99630	818413	0.00030
111.03150	692828	0.00022
111.03564	706372	0.00022
111.07944	709767	0.00017
111.09475	685239	0.00023
111.16745	797510	0.00022
111.21048	720417	0.00022
111.21718	712341	0.00021
111.31110	741671	0.00022
111.31430	692835	0.00027
111.35849	1410298	0.00020
111.37281	801954	0.00025
111.41424	850849	0.00014
111.41448	849497	0.00016
111.42232	686905	0.00017
111.44801	694396	0.00021
111.45696	696908	0.00022
111.46208	679802	0.00026
111.48228	689600	0.00030
111.48424	715060	0.00023
111.54624	677767	0.00021
111.56669	791366	0.00015
111.67815	739600	0.00022
111.68696	735344	0.00021
111.69918	718404	0.00016
111.72715	687419	0.00027
111.75467	681253	0.00027
111.79080	775130	0.00021
111.79692	733926	0.00020
111.84547	715293	0.00021
111.88896	685192	0.00018
111.89363	696800	0.00025
111.89996	737884	0.00024
111.95912	736079	0.00020
111.96088	694351	0.00017
111.96398	753755	0.00027
112.05060	703505	0.00020
112.07828	693097	0.00021
112.14099	677592	0.00020
112.16064	677011	0.00016
112.16089	956723	0.00019
112.19280	785411	0.00023
112.27582	683977	0.00021
112.29106	705777	0.00022
112.31592	704616	0.00016
112.42977	726634	0.00022
112.44240	682438	0.00020
112.47755	682933	0.00018
112.57945	738315	0.00029
112.63886	692350	0.00036
112.68229	700109	0.00028
112.73739	676712	0.00023
112.77379	695936	0.00020
112.80619	686851	0.00032
112.80766	826175	0.00029
112.88113	799646	0.00028
112.92127	690585	0.00021
112.96799	699172	0.00018
112.98510	678660	0.00026
112.99206	675948	0.00021
113.02237	745119	0.00021
113.06418	683130	0.00019
113.07726	796294	0.00034
113.13076	681281	0.00022
113.23284	819743	0.00032
113.24132	684219	0.00020
113.32979	716557	0.00022
113.33923	676697	0.00025
113.35328	759093	0.00020
113.37018	728196	0.00020
113.40458	704964	0.00017
113.46836	699111	0.00023
113.48036	820022	0.00030
113.51853	721706	0.00020
113.53229	675921	0.00021
113.53460	705356	0.00042
113.55966	732333	0.00024
113.56143	677433	0.00022
113.58274	700696	0.00033
113.69611	723798	0.00018
113.76313	794053	0.00019
113.77182	706001	0.00030
113.84106	799828	0.00018
113.87888	711227	0.00023
113.92139	687158	0.00031
113.92397	682926	0.00029
113.98235	720345	0.00020
113.99223	761441	0.00022
114.06342	676151	0.00017
114.10063	844343	0.00021
114.10715	688574	0.00037
114.12245	682814	0.00019
114.23327	740764	0.00024
114.24432	697572	0.00019
114.33115	734218	0.00028
114.34075	877026	0.00023
114.35078	778978	0.00033
114.38244	753701	0.00024
114.38404	701805	0.00024
114.51026	692751	0.00018
114.51745	794971	0.00025
114.52942	732130	0.00028
114.56326	833626	0.00025
114.56449	747042	0.00030
114.56897	730818	0.00029
114.57378	710950	0.00020
114.66512	735788	0.00026
114.68538	812547	0.00020
114.74545	702072	0.00038
114.76756	719794	0.00027
114.77261	675550	0.00025
114.79326	679521	0.00020
114.83205	847733	0.00026
114.87286	723284	0.00024
114.94252	873003	0.00032
114.95635	729390	0.00022
114.99903	700572	0.00040
115.03635	675793	0.00024
115.07337	704424	0.00027
115.08010	757332	0.00021
115.14291	694395	0.00025
115.16178	720882	0.00023
115.16373	776806	0.00025
115.19635	714386	0.00017
115.26825	742280	0.00024
115.38519	701298	0.00027
115.40614	789630	0.00022
115.49641	699652	0.00029
115.49785	688532	0.00023
115.50887	720416	0.00022
115.56340	731875	0.00021
115.58167	797554	0.00022
115.62739	771397	0.00038
115.67593	914896	0.00027
115.84239	780581	0.00030
115.85840	714601	0.00026
115.86107	690325	0.00019
115.87518	900045	0.00022
115.88359	690188	0.00028
115.96983	741139	0.00023
115.98941	681082	0.00026
116.10694	754200	0.00028
116.11264	734920	0.00022
116.16533	725631	0.00024
116.21014	688502	0.00020
116.22394	800798	0.00033
116.25295	806629	0.00023
116.25340	707749	0.00015
116.27645	722581	0.00020
116.31573	675472	0.00022
116.37669	713803	0.00029
116.43185	747746	0.00019
116.50611	698972	0.00029
116.51315	698156	0.00037
116.64495	688918	0.00022
116.71042	735181	0.00018
116.72704	865508	0.00026
116.73287	725756	0.00027
116.87187	695497	0.00021
116.88445	714281	0.00018
116.94722	703400	0.00023
116.97835	712831	0.00024
117.01933	708587	0.00024
117.11647	713365	0.00022
117.12985	705748	0.00024
117.15741	878492	0.00025
117.22925	774803	0.00025
117.29103	742681	0.00022
117.36343	726264	0.00026
117.41961	786711	0.00023
117.50244	762737	0.00027
117.57957	735952	0.00026
117.61052	746147	0.00020
117.62308	682695	0.00024
117.69844	726170	0.00024
117.79188	738568	0.00024
117.88471	702790	0.00023
117.93210	747261	0.00024
118.07152	694898	0.00031
118.10499	737246	0.00029
118.11361	689097	0.00024
118.22919	716835	0.00028
118.31259	675350	0.00023
118.31584	678098	0.00033
118.37929	681188	0.00026
118.41080	699404	0.00025
118.49780	733266	0.00028
118.52440	745826	0.00032
118.52903	729385	0.00019
118.53768	751665	0.00022
118.55405	700081	0.00029
118.55896	682361	0.00023
118.57133	742513	0.00026
118.61683	726696	0.00024
118.63848	696623	0.00023
118.68504	683254	0.00025
118.70454	735734	0.00030
118.77500	710981	0.00026
118.79299	717252	0.00026
118.81247	677500	0.00037
118.82162	684748	0.00035
118.93622	726826	0.00020
118.95809	693121	0.00023
118.97163	732185	0.00025
119.01477	788436	0.00028
119.03572	756952	0.00027
119.04150	678920	0.00031
119.07647	675559	0.00021
119.09100	684286	0.00024
119.10268	793082	0.00028
119.13087	743550	0.00028
119.18074	784441	0.00042
119.24247	807916	0.00028
119.40924	729208	0.00033
119.42583	706520	0.00024
119.47415	703751	0.00033
119.47664	825887	0.00027
119.54204	693806	0.00023
119.64287	749588	0.00023
119.66229	691352	0.00035
119.67741	695967	0.00026
119.70814	708999	0.00031
119.72484	861698	0.00026
119.73114	694802	0.00020
119.75616	793394	0.00026
119.79801	684793	0.00037
119.82295	738732	0.00038
119.85709	718552	0.00022
119.88324	754087	0.00025
119.89465	754251	0.00032
119.91252	700759	0.00022
119.93089	706814	0.00021
120.00465	688737	0.00035
120.04490	948252	0.00024
120.05999	737068	0.00026
120.07588	708292	0.00024
120.14485	696466	0.00032
120.19559	813017	0.00020
120.20490	751145	0.00023
120.24815	842608	0.00025
120.33235	701039	0.00033
120.33823	728478	0.00026
120.36856	719830	0.00027
120.36996	807438	0.00026
120.37605	725406	0.00024
120.55968	682486	0.00037
120.57390	786602	0.00026
120.61030	731673	0.00026
120.62561	719713	0.00024
120.63592	756757	0.00028
120.72598	693890	0.00048
120.72649	742775	0.00022
120.73632	769807	0.00029
120.76394	716582	0.00027
120.78201	715646	0.00023
120.78461	693742	0.00021
120.81031	1265325	0.00045
120.81074	1082109	0.00022
120.81100	1986733	0.00022
120.81143	1116845	0.00018
120.81168	1138861	0.00019
120.82341	768701	0.00023
120.85359	710100	0.00026
120.88207	736220	0.00025
120.88267	997516	0.00020
120.89947	1096876	0.00025
120.90018	758524	0.00020
120.98086	682018	0.00020
120.98301	781454	0.00038
121.02761	842825	0.00022
121.05835	745037	0.00028
121.07326	740336	0.00022
121.12433	740391	0.00022
121.15788	712883	0.00033
121.26307	742257	0.00031
121.29187	809772	0.00024
121.29632	776492	0.00034
121.34084	741491	0.00028
121.35352	684643	0.00023
121.43404	789121	0.00029
121.54971	727135	0.00033
121.61360	743630	0.00027
121.64922	685129	0.00029
121.71592	750548	0.00024
121.71859	695936	0.00032
121.76474	680691	0.00042
121.84787	676745	0.00027
121.88481	715445	0.00031
122.01430	745654	0.00024
122.02339	833286	0.00019
122.05499	758790	0.00028
122.09398	786013	0.00025
122.11583	705140	0.00021
122.12214	791724	0.00035
122.13045	694888	0.00030
122.13198	712436	0.00033
122.20711	689467	0.00024
122.21047	727306	0.00028
122.21197	737642	0.00024
122.28508	777521	0.00020
122.36854	719208	0.00027
122.36969	736376	0.00021
122.39870	678175	0.00020
122.47449	742678	0.00033
122.55520	822148	0.00029
122.61799	766771	0.00037
122.68135	916602	0.00036
122.70440	686153	0.00024
122.75156	758248	0.00035
122.77935	708824	0.00024
122.81480	680343	0.00023
122.81633	685343	0.00025
122.96985	722252	0.00023
123.04975	756451	0.00034
123.05279	678994	0.00039
123.07439	677618	0.00023
123.08247	733074	0.00026
123.10682	680674	0.00024
123.22143	697471	0.00028
123.22890	707079	0.00022
123.23263	754767	0.00029
123.24660	749695	0.00024
123.31375	689502	0.00024
123.32075	696481	0.00033
123.52330	681570	0.00030
123.53081	956273	0.00035
123.60952	683200	0.00025
123.62716	687224	0.00022
123.62777	1298184	0.00030
123.64539	724631	0.00021
123.64579	736023	0.00017
123.64609	1085159	0.00021
123.64676	979431	0.00022
123.65778	686743	0.00029
123.66365	708679	0.00021
123.66432	766951	0.00021
123.66497	726399	0.00026
123.68255	789175	0.00020
123.68753	689414	0.00027
123.69680	695022	0.00038
123.80242	877508	0.00031
123.80316	1140084	0.00021
123.80386	701156	0.00021
123.80457	1695156	0.00024
123.80496	1755860	0.00022
123.80526	2079924	0.00022
123.84115	727140	0.00026
123.85894	900931	0.00024
123.85983	857619	0.00034
123.86031	1724275	0.00021
123.86069	1322515	0.00026
123.86101	1718867	0.00024
123.90125	675250	0.00032
123.91642	727970	0.00023
123.91676	1080402	0.00021
123.93554	755202	0.00045
123.96295	721729	0.00031
123.97615	705813	0.00029
123.98350	696841	0.00028
124.07898	763733	0.00045
124.12810	723662	0.00025
124.15850	686430	0.00023
124.21184	716389	0.00032
124.22736	702372	0.00025
124.28268	710555	0.00035
124.30654	692987	0.00028
124.40383	834613	0.00047
124.42980	742201	0.00026
124.45392	710288	0.00034
124.48580	745360	0.00038
124.53392	726767	0.00022
124.53985	693374	0.00023
124.54838	705686	0.00031
124.63613	680029	0.00028
124.78323	776610	0.00023
124.79880	704450	0.00034
124.83102	712937	0.00022
124.85527	946113	0.00031
124.94609	678543	0.00035
124.99644	689846	0.00029
125.09082	697004	0.00020
125.16075	683995	0.00020
125.16342	677539	0.00033
125.23185	686730	0.00031
125.23238	738554	0.00030
125.27444	710361	0.00040
125.29700	760456	0.00023
125.30463	685920	0.00028
125.37118	809015	0.00025
125.38112	788375	0.00023
125.44599	756830	0.00029
125.47686	694045	0.00026
125.48449	708445	0.00023
125.52220	709580	0.00028
125.64201	795554	0.00026
125.66127	693498	0.00023
125.66175	685762	0.00026
125.69671	715513	0.00023
125.76451	708408	0.00024
125.76657	680784	0.00024
125.81668	716847	0.00029
125.91845	690237	0.00026
125.93055	713269	0.00029
125.96066	690796	0.00029
125.98247	727300	0.00028
126.02515	680083	0.00026
126.02766	744115	0.00029
126.08111	682130	0.00024
126.09338	716938	0.00027
126.17556	682088	0.00024
126.18818	705376	0.00026
126.20075	723624	0.00029
126.22471	681463	0.00025
126.27114	735511	0.00023
126.31397	889586	0.00037
126.32794	708838	0.00030
126.37059	772757	0.00027
126.39307	678780	0.00022
126.55527	685333	0.00036
126.65082	764872	0.00025
126.65441	793160	0.00027
126.79925	713877	0.00030
126.81908	839653	0.00029
126.84378	863708	0.00028
126.90676	691851	0.00026
126.94663	744034	0.00028
126.95940	706954	0.00028
126.97215	675698	0.00033
126.98210	749082	0.00038
127.09626	685056	0.00024
127.10213	698472	0.00031
127.12062	726727	0.00033
127.17721	681302	0.00028
127.19003	761366	0.00027
127.23437	731877	0.00026
127.26738	751253	0.00025
127.28858	676792	0.00036
127.35577	702235	0.00028
127.39172	677042	0.00029
127.44565	696809	0.00032
127.46733	719617	0.00038
127.50766	756736	0.00027
127.57251	726191	0.00023
127.61720	808030	0.00025
127.62571	711134	0.00022
127.71620	712605	0.00025
127.72998	731148	0.00046
127.79926	835579	0.00026
127.83386	809931	0.00029
127.84683	675362	0.00028
127.91725	822865	0.00041
127.91890	761761	0.00032
127.97073	757280	0.00027
128.02539	706643	0.00037
128.15952	715053	0.00031
128.22127	771868	0.00035
128.23732	725451	0.00027
128.34348	768130	0.00031
128.34955	720417	0.00033
128.37928	691601	0.00032
128.47980	733055	0.00024
128.52298	753822	0.00028
128.57618	691830	0.00028
128.58303	693149	0.00024
128.64232	681820	0.00023
128.68346	704812	0.00028
128.72528	728891	0.00027
128.85891	735545	0.00026
128.86318	703360	0.00031
128.89453	684724	0.00043
128.97680	768439	0.00029
129.00736	691838	0.00036
129.02989	763614	0.00032
129.04987	682885	0.00023
129.11609	710180	0.00026
129.14748	679340	0.00032
129.15034	745300	0.00022
129.19197	847483	0.00038
129.22099	718086	0.00048
129.35179	704344	0.00033
129.41683	679807	0.00040
129.48334	743062	0.00035
129.49450	680334	0.00047
129.59758	778980	0.00039
129.62689	689211	0.00025
129.64021	732315	0.00025
129.64059	1277899	0.00024
129.64093	1173931	0.00023
129.69596	893434	0.00024
129.69635	729706	0.00018
129.69666	891882	0.00024
129.91880	691204	0.00050
129.99816	682733	0.00025
130.02363	1403941	0.00030
130.02439	2287077	0.00030
130.02508	2012901	0.00040
130.02541	1587237	0.00019
130.02577	6146116	0.00030
130.02903	823557	0.00030
130.03063	824581	0.00048
130.03280	684645	0.00023
130.13844	700795	0.00034
130.19908	688754	0.00023
130.22510	694433	0.00027
130.22644	1696801	0.00032
130.35976	723055	0.00029
130.39854	675742	0.00021
130.43379	714806	0.00033
130.47602	734653	0.00026
130.52240	782412	0.00030
130.54914	675180	0.00043
130.56044	716924	0.00042
130.68971	716618	0.00029
130.70302	826009	0.00031
130.72462	850793	0.00030
130.72533	882473	0.00028
130.74222	689497	0.00036
130.78506	732672	0.00032
130.79064	710272	0.00028
130.86502	770271	0.00036
130.87692	700294	0.00029
130.97237	750885	0.00030
130.97315	788853	0.00030
131.00808	704380	0.00028
131.04020	801204	0.00026
131.14271	784474	0.00041
131.14535	748210	0.00029
131.19876	677753	0.00028
131.33361	697743	0.00037
131.33848	721023	0.00023
131.37813	676406	0.00028
131.37913	711526	0.00029
131.39750	744958	0.00027
131.46262	693981	0.00027
131.54725	830308	0.00041
131.60010	742943	0.00045
131.61887	730274	0.00038
131.76629	700344	0.00032
131.80546	824383	0.00031
131.84538	709527	0.00035
131.88054	816966	0.00031
131.91441	696414	0.00033
131.92350	815598	0.00031
132.05149	706803	0.00022
132.05339	763411	0.00025
