165.9141	6.000e0
165.9168	0.000e0
165.9194	1.600e1
165.9220	4.400e1
165.9247	2.900e1
165.9273	1.100e1
165.9299	2.500e1
165.9326	1.500e1
165.9352	1.000e1
165.9378	1.400e1
165.9405	2.300e1
165.9431	5.600e1
165.9457	5.800e1
165.9484	2.800e1
165.9510	5.000e0
165.9536	2.300e1
165.9563	5.700e1
165.9589	5.600e1
165.9615	4.100e1
165.9642	3.800e1
165.9668	2.200e1
165.9695	4.900e1
165.9721	2.090e2
165.9747	4.360e2
165.9774	6.780e2
165.9800	9.390e2
165.9826	9.900e2
165.9853	7.670e2
165.9879	4.670e2
165.9905	2.660e2
165.9932	1.890e2
165.9958	1.170e2
165.9984	1.300e2
166.0011	1.540e2
166.0037	1.020e2
166.0063	1.480e2
166.0090	1.850e2
166.0116	1.640e2
166.0142	1.890e2
166.0169	1.560e2
166.0195	1.400e2
166.0221	1.850e2
166.0248	2.560e2
166.0274	3.450e2
166.0300	3.980e2
166.0327	4.340e2
166.0353	3.730e2
166.0379	1.550e2
166.0406	8.300e1
166.0432	3.390e2
166.0459	6.690e2
166.0485	1.097e3
166.0511	1.830e3
166.0538	2.989e3
166.0564	3.636e3
166.0590	3.282e3
166.0617	2.401e3
166.0643	1.157e3
166.0669	6.360e2
166.0696	4.680e2
166.0722	3.380e2
166.0748	2.630e2
166.0775	6.620e2
166.0801	1.736e3
166.0827	3.425e3
166.0854	4.841e3
166.0880	4.155e3
166.0907	2.248e3
166.0933	1.077e3
166.0959	7.580e2
166.0986	5.440e2
166.1012	4.230e2
166.1038	4.620e2
166.1065	5.970e2
166.1091	6.940e2
166.1117	5.070e2
166.1144	3.610e2
166.1170	7.170e2
166.1196	1.224e3
166.1223	1.457e3
166.1249	1.158e3
166.1275	6.110e2
166.1302	3.100e2
166.1328	2.110e2
166.1355	6.000e1
166.1381	1.060e2
166.1407	1.400e2
166.1434	8.000e1
166.1460	4.300e1
166.1486	2.500e1
166.1513	6.500e1
166.1539	8.000e1
166.1566	7.100e1
166.1592	9.100e1
166.1618	8.100e1
166.1645	1.570e2
166.1671	1.180e2
166.1697	1.700e1
166.1724	2.800e1
166.1750	4.300e1
166.1776	4.500e1
166.1803	2.400e1
166.1829	9.000e0
166.1855	1.300e1
166.1882	6.300e1
166.1908	1.200e2
166.1935	1.170e2
166.1961	7.700e1
166.1987	1.600e1
166.2014	5.100e1
166.2040	5.800e1
166.2066	3.600e1
166.2093	1.700e1
166.2119	1.400e1
166.2145	1.800e1
166.2172	2.300e1
166.2198	4.800e1
166.2225	3.200e1
166.2251	1.000e1
166.2277	2.700e1
166.2304	2.500e1
166.2330	2.200e1
166.2356	3.700e1
166.2383	3.100e1
166.2409	1.500e1
166.2435	9.000e0
166.2462	2.200e1
166.2488	2.700e1
166.2514	7.000e0
166.2541	1.500e1
166.2567	1.000e1
166.2594	5.000e0
166.2620	2.900e1
166.2646	5.500e1
166.2673	5.500e1
166.2699	3.300e1
166.2726	0.000e0
166.2752	3.000e1
166.2778	4.800e1
166.2805	2.000e1
166.2831	2.300e1
166.2857	1.700e1
166.2884	1.500e1
166.2910	1.900e1
166.2936	1.400e1
166.2963	2.500e1
166.2989	3.200e1
166.3016	2.500e1
166.3042	1.500e1
166.3068	2.500e1
166.3095	3.200e1
166.3121	2.300e1
166.3147	2.000e1
166.3174	9.000e0
166.3200	6.000e0
166.3226	3.600e1
166.3253	4.500e1
166.3279	3.300e1
166.3306	6.500e1
166.3332	5.800e1
166.3358	2.600e1
166.3385	1.200e1
166.3411	2.000e0
166.3438	9.000e0
166.3464	1.000e1
166.3490	2.100e1
166.3517	9.500e1
166.3543	1.020e2
166.3569	2.700e1
166.3596	2.400e1
166.3622	1.800e1
166.3649	2.500e1
166.3675	1.800e1
166.3701	1.200e1
166.3728	3.800e1
166.3754	4.600e1
166.3780	1.100e1
166.3807	0.000e0
166.3833	3.000e0
166.3860	1.700e1
166.3886	2.700e1
166.3912	1.800e1
166.3939	1.800e1
166.3965	2.600e1
166.3991	2.400e1
166.4018	1.000e1
166.4044	3.500e1
166.4070	5.900e1
166.4097	3.600e1
166.4123	4.400e1
166.4150	2.400e1
166.4176	2.000e0
166.4202	2.300e1
166.4229	4.300e1
166.4255	2.300e1
166.4282	3.400e1
166.4308	6.000e1
166.4334	2.200e1
166.4361	1.300e1
166.4387	2.000e0
166.4413	3.700e1
166.4440	5.800e1
166.4466	1.500e1
166.4493	2.000e1
166.4519	4.000e1
166.4545	3.700e1
166.4572	3.300e1
166.4598	9.300e1
166.4624	1.870e2
166.4651	3.480e2
166.4677	8.450e2
166.4704	1.954e3
166.4730	3.352e3
166.4756	3.553e3
166.4783	2.074e3
166.4809	9.000e2
166.4836	2.470e2
166.4862	1.320e2
166.4888	5.200e1
166.4915	1.100e1
166.4941	3.600e1
166.4967	3.100e1
166.4994	1.300e1
166.5020	2.100e1
166.5047	1.130e2
166.5073	1.830e2
166.5099	1.300e2
166.5126	1.430e2
166.5152	2.400e1
166.5179	0.000e0
166.5205	2.000e1
166.5231	4.200e1
166.5258	1.800e1
166.5284	0.000e0
166.5337	0.000e0
166.5363	1.500e1
166.5390	3.600e1
166.5416	6.300e1
166.5443	8.100e1
166.5469	3.500e1
166.5495	5.800e1
166.5522	1.100e2
166.5548	7.000e1
166.5574	3.300e1
166.5601	9.000e1
166.5627	7.800e1
166.5654	3.900e1
166.5680	9.800e1
166.5706	1.470e2
166.5733	2.900e2
166.5759	3.890e2
166.5786	1.500e2
166.5812	2.600e1
166.5838	4.200e1
166.5865	5.700e1
166.5891	8.200e1
166.5918	1.370e2
166.5944	1.250e2
166.5970	6.400e1
166.5997	1.200e1
166.6023	3.100e1
166.6049	2.500e1
166.6076	3.700e1
166.6102	1.290e2
166.6129	1.520e2
166.6155	3.900e1
166.6181	4.000e1
166.6208	3.500e1
166.6234	3.100e1
166.6261	2.900e1
166.6287	1.700e1
166.6313	2.500e1
166.6340	7.000e1
166.6366	1.010e2
166.6393	4.200e1
166.6419	3.600e1
166.6445	2.800e1
166.6472	1.200e1
166.6498	1.600e1
166.6525	1.100e1
166.6551	2.400e1
166.6577	1.800e1
166.6604	1.300e1
166.6630	2.200e1
166.6657	2.300e1
166.6683	7.000e0
166.6709	1.500e1
166.6736	3.000e1
166.6762	4.400e1
166.6789	1.800e1
166.6815	1.000e1
166.6841	1.500e1
166.6868	0.000e0
166.6894	7.000e0
166.6921	1.600e1
166.6947	1.400e1
166.6973	3.100e1
166.7000	3.900e1
166.7026	1.600e1
166.7053	3.000e0
166.7079	0.000e0
166.7158	0.000e0
166.7185	5.000e0
166.7211	3.700e1
166.7237	5.100e1
166.7264	2.000e1
166.7290	3.500e1
166.7317	4.900e1
166.7343	2.800e1
166.7370	1.000e0
166.7396	0.000e0
166.7422	0.000e0
166.7449	2.500e1
166.7475	5.600e1
166.7502	3.200e1
166.7528	2.300e1
166.7554	4.000e1
166.7581	4.200e1
166.7607	2.900e1
166.7634	3.000e1
166.7660	2.300e1
166.7686	3.300e1
166.7713	8.700e1
166.7739	5.100e1
166.7766	0.000e0
166.7792	2.200e1
166.7818	4.200e1
166.7845	6.000e0
166.7871	0.000e0
166.7898	8.000e0
166.7924	1.900e1
166.7950	1.900e1
166.7977	2.000e1
166.8003	5.000e0
166.8030	3.100e1
166.8056	9.100e1
166.8082	8.300e1
166.8109	3.600e1
166.8135	7.100e1
166.8162	7.100e1
166.8188	1.100e1
166.8215	0.000e0
166.8241	1.900e1
166.8267	3.500e1
166.8294	2.600e1
166.8320	5.500e1
166.8347	5.300e1
166.8373	3.500e1
166.8399	3.700e1
166.8426	1.100e1
166.8452	1.100e1
166.8479	1.330e2
166.8505	2.190e2
166.8531	8.100e1
166.8558	8.000e1
166.8584	4.500e1
166.8611	4.400e1
166.8637	5.400e1
166.8663	6.000e1
166.8690	9.200e1
166.8716	9.900e1
166.8743	7.500e1
166.8769	4.500e1
166.8796	4.900e1
166.8822	2.000e1
166.8848	1.000e1
166.8875	8.000e0
166.8901	1.800e1
166.8928	1.900e1
166.8954	2.800e1
166.8981	1.500e1
166.9007	1.000e1
166.9033	3.200e1
166.9060	4.400e1
166.9086	3.100e1
166.9113	5.200e1
166.9139	7.300e1
166.9165	8.200e1
166.9192	7.700e1
166.9218	6.300e1
166.9245	6.600e1
166.9271	3.500e1
166.9298	2.100e1
166.9324	3.200e1
166.9350	6.600e1
166.9377	8.400e1
166.9403	9.900e1
166.9430	1.300e2
166.9456	1.490e2
166.9483	1.510e2
166.9509	8.500e1
166.9535	4.100e1
166.9562	5.000e1
166.9588	2.020e2
166.9615	3.780e2
166.9641	3.270e2
166.9668	5.030e2
166.9694	7.290e2
166.9720	1.168e3
166.9747	1.655e3
166.9773	1.571e3
166.9800	8.120e2
166.9826	4.710e2
166.9852	4.540e2
166.9879	3.250e2
166.9905	2.810e2
166.9932	2.880e2
166.9958	4.180e2
166.9985	7.920e2
167.0011	2.077e3
167.0037	6.215e3
167.0064	1.899e4
167.0090	5.345e4
167.0117	1.172e5
167.0143	1.698e5
167.0170	1.533e5
167.0196	8.547e4
167.0222	2.889e4
167.0249	7.389e3
167.0275	1.918e3
167.0302	6.590e2
167.0328	4.420e2
167.0355	4.240e2
167.0381	5.040e2
167.0407	4.150e2
167.0434	7.870e2
167.0460	1.373e3
167.0487	2.222e3
167.0513	2.807e3
167.0540	1.693e3
167.0566	1.485e3
167.0592	8.260e2
167.0619	7.620e2
167.0645	1.302e3
167.0672	1.837e3
167.0698	1.867e3
167.0725	1.948e3
167.0751	2.020e3
167.0777	2.372e3
167.0804	1.936e3
167.0830	1.448e3
167.0857	1.218e3
167.0883	8.590e2
167.0910	6.720e2
167.0936	6.320e2
167.0963	4.760e2
167.0989	6.480e2
167.1015	1.506e3
167.1042	2.462e3
167.1068	2.575e3
167.1095	1.584e3
167.1121	8.860e2
167.1147	7.440e2
167.1174	5.540e2
167.1200	5.280e2
167.1227	4.570e2
167.1253	3.890e2
167.1280	2.860e2
167.1306	1.220e2
167.1333	1.460e2
167.1359	1.980e2
167.1385	3.970e2
167.1412	6.310e2
167.1438	6.440e2
167.1465	4.010e2
167.1491	1.370e2
167.1518	1.440e2
167.1544	1.250e2
167.1570	9.400e1
167.1597	6.800e1
167.1623	1.500e1
167.1650	3.900e1
167.1676	2.200e1
167.1703	4.300e1
167.1729	8.200e1
167.1756	8.600e1
167.1782	2.500e1
167.1808	1.100e1
167.1835	1.300e1
167.1861	3.000e1
167.1888	9.000e0
167.1914	5.000e0
167.1941	2.900e1
167.1967	4.100e1
167.1994	2.500e1
167.2020	4.700e1
167.2046	4.300e1
167.2073	7.000e0
167.2099	0.000e0
167.2126	9.000e0
167.2152	2.700e1
167.2179	3.100e1
167.2205	3.100e1
167.2231	2.000e1
167.2258	3.700e1
167.2284	4.100e1
167.2311	3.000e1
167.2337	6.400e1
167.2364	6.500e1
167.2390	4.600e1
167.2417	3.300e1
167.2443	4.200e1
167.2469	5.700e1
167.2496	6.400e1
167.2522	6.300e1
167.2549	2.200e1
167.2575	0.000e0
167.2602	0.000e0
167.2628	7.000e0
167.2655	2.600e1
167.2681	2.600e1
167.2708	2.000e1
167.2734	2.400e1
167.2760	2.400e1
167.2787	3.000e1
167.2813	2.500e1
167.2840	3.700e1
167.2866	1.900e1
167.2893	2.200e1
167.2919	1.500e1
167.2946	1.300e1
167.2972	3.700e1
167.2999	7.900e1
167.3025	4.100e1
167.3051	3.200e1
167.3078	2.000e1
167.3104	3.300e1
167.3131	2.300e1
167.3157	2.900e1
167.3184	3.100e1
167.3210	2.500e1
167.3237	2.900e1
167.3263	5.200e1
167.3289	3.900e1
167.3316	1.400e1
167.3342	3.100e1
167.3369	5.200e1
167.3395	1.700e1
167.3422	1.200e1
167.3448	1.100e1
167.3475	3.100e1
167.3501	3.400e1
167.3528	4.300e1
167.3554	6.200e1
167.3580	4.700e1
167.3607	3.500e1
167.3633	3.500e1
167.3660	2.100e1
167.3686	1.000e1
167.3713	9.000e0
167.3739	1.700e1
167.3766	2.100e1
167.3792	4.500e1
167.3819	6.200e1
167.3845	2.700e1
167.3871	2.400e1
167.3898	2.700e1
167.3924	2.300e1
167.3951	1.100e1
167.3977	4.700e1
167.4004	9.400e1
167.4030	3.200e1
167.4057	2.400e1
167.4083	1.000e1
167.4109	6.000e0
167.4136	2.000e1
167.4162	2.300e1
167.4189	4.200e1
167.4215	3.100e1
167.4242	6.000e1
167.4268	1.540e2
167.4295	6.100e1
167.4321	2.600e1
167.4348	3.000e1
167.4374	3.500e1
167.4400	1.300e1
167.4427	1.300e1
167.4453	3.100e1
167.4480	3.400e1
167.4506	2.900e1
167.4533	8.000e0
167.4559	6.700e1
167.4586	1.120e2
167.4612	1.400e1
167.4639	2.200e1
167.4665	8.300e1
167.4692	2.300e2
167.4718	5.830e2
167.4745	7.120e2
167.4771	5.230e2
167.4798	2.770e2
167.4824	1.590e2
167.4850	7.000e1
167.4877	5.200e1
167.4903	2.000e1
167.4930	0.000e0
167.4956	0.000e0
167.4983	1.100e1
167.5009	2.800e1
167.5036	2.300e1
167.5062	6.100e1
167.5089	4.300e1
167.5115	3.400e1
167.5141	2.300e1
167.5168	3.500e1
167.5194	4.400e1
167.5221	1.500e1
167.5247	4.000e1
167.5274	6.500e1
167.5300	2.700e1
167.5327	1.600e1
167.5353	3.500e1
167.5380	5.500e1
167.5406	4.700e1
167.5433	7.100e1
167.5459	8.000e1
167.5486	4.500e1
167.5512	4.000e1
167.5538	4.600e1
167.5565	6.900e1
167.5591	1.110e2
167.5618	1.810e2
167.5644	1.640e2
167.5671	4.900e1
167.5697	5.500e1
167.5724	5.600e1
167.5750	6.600e1
167.5777	1.300e1
167.5803	1.500e1
167.5830	2.900e1
167.5856	2.900e1
167.5883	5.100e1
167.5909	4.500e1
167.5936	2.200e1
167.5962	5.600e1
167.5989	3.600e1
167.6015	3.600e1
167.6041	8.900e1
167.6068	1.060e2
167.6094	1.700e1
167.6121	2.000e0
167.6147	3.100e1
167.6174	7.000e1
167.6200	3.000e1
167.6227	3.400e1
167.6253	4.500e1
167.6280	4.500e1
167.6306	2.700e1
167.6333	5.000e0
167.6359	2.400e1
167.6386	2.400e1
167.6412	3.400e1
167.6439	8.000e1
167.6465	2.100e1
167.6492	2.500e1
167.6518	6.800e1
167.6544	4.800e1
167.6571	3.500e1
167.6597	4.500e1
167.6624	1.700e1
167.6650	1.000e1
167.6677	4.000e0
167.6703	1.000e0
167.6730	7.000e0
167.6756	8.000e0
167.6783	1.600e1
167.6809	7.700e1
167.6836	1.010e2
167.6862	5.200e1
167.6889	1.900e1
167.6915	2.500e1
167.6942	0.000e0
167.6968	0.000e0
167.6995	1.000e1
167.7021	5.700e1
167.7048	8.300e1
167.7074	2.800e1
167.7101	5.700e1
167.7127	1.500e1
167.7154	2.400e1
167.7180	2.800e1
167.7207	3.900e1
167.7233	4.200e1
167.7260	1.000e1
167.7286	4.700e1
167.7312	5.700e1
167.7339	2.700e1
167.7365	4.100e1
167.7392	4.900e1
167.7418	1.000e1
167.7445	2.600e1
167.7471	4.000e0
167.7498	1.500e1
167.7524	2.600e1
167.7551	4.800e1
167.7577	3.400e1
167.7604	1.800e1
167.7630	4.000e1
167.7657	5.200e1
167.7683	8.000e0
167.7710	1.500e1
167.7736	1.700e1
167.7763	1.300e1
167.7789	1.800e1
167.7816	6.500e1
167.7842	5.200e1
167.7869	4.100e1
167.7895	2.700e1
167.7922	5.100e1
167.7948	7.500e1
167.7975	4.200e1
167.8001	3.200e1
167.8028	4.000e0
167.8054	1.200e1
167.8081	0.000e0
167.8107	5.000e0
167.8134	2.900e1
167.8160	4.800e1
167.8186	3.100e1
167.8213	4.200e1
167.8239	1.070e2
167.8266	4.700e1
167.8293	2.000e1
167.8319	4.400e1
167.8345	4.000e1
167.8372	2.000e1
167.8398	1.600e1
167.8425	6.000e0
167.8451	2.200e1
167.8478	1.600e1
167.8504	3.500e1
167.8531	4.400e1
167.8557	8.000e0
167.8584	0.000e0
167.8610	4.000e0
167.8637	2.800e1
167.8663	5.500e1
167.8690	3.600e1
167.8716	1.200e1
167.8743	2.000e1
167.8769	4.500e1
167.8796	1.600e1
167.8822	1.800e1
167.8849	6.000e0
167.8875	2.500e1
167.8902	2.900e1
167.8928	3.800e1
167.8955	5.800e1
167.8981	2.300e1
167.9008	3.200e1
167.9034	7.200e1
167.9061	9.700e1
167.9087	3.800e1
167.9114	3.000e0
167.9140	2.900e1
167.9167	6.800e1
167.9193	6.700e1
167.9220	5.700e1
167.9246	3.200e1
167.9273	5.200e1
167.9299	1.060e2
167.9326	7.600e1
167.9352	6.900e1
167.9379	1.170e2
167.9405	2.190e2
167.9432	2.990e2
167.9458	1.830e2
167.9485	5.300e1
167.9511	8.100e1
167.9538	4.100e1
167.9564	6.000e1
167.9591	8.500e1
167.9617	1.380e2
167.9644	2.400e2
167.9670	3.400e2
167.9697	4.660e2
167.9723	1.117e3
167.9750	1.816e3
167.9776	1.507e3
167.9803	8.630e2
167.9829	4.920e2
167.9856	1.960e2
167.9882	8.800e1
167.9909	1.740e2
167.9935	3.360e2
167.9962	4.200e2
167.9988	4.270e2
168.0015	3.250e2
168.0041	4.570e2
168.0068	8.310e2
168.0094	2.327e3
168.0121	5.626e3
168.0147	1.076e4
168.0174	1.532e4
168.0200	1.544e4
168.0227	8.275e3
168.0253	3.208e3
168.0280	1.052e3
168.0306	3.440e2
168.0333	1.970e2
168.0359	6.900e1
168.0386	1.290e2
168.0412	2.330e2
168.0439	2.800e2
168.0465	3.710e2
168.0492	4.770e2
168.0518	3.100e2
168.0545	2.530e2
168.0571	4.290e2
168.0598	5.230e2
168.0625	1.144e3
168.0651	1.122e3
168.0677	8.190e2
168.0704	6.500e2
168.0731	5.420e2
168.0757	7.380e2
168.0784	9.450e2
168.0810	7.650e2
168.0837	5.680e2
168.0863	4.800e2
168.0890	2.090e2
168.0916	1.280e2
168.0943	3.470e2
168.0969	8.710e2
168.0996	1.093e3
168.1022	9.580e2
168.1049	7.300e2
168.1075	5.670e2
168.1102	3.990e2
168.1128	3.730e2
168.1155	3.890e2
168.1181	3.830e2
168.1208	6.060e2
168.1234	6.830e2
168.1261	4.730e2
168.1287	1.750e2
168.1314	3.360e2
168.1340	4.120e2
168.1367	5.780e2
168.1393	5.830e2
168.1420	4.800e2
168.1446	2.940e2
168.1473	1.730e2
168.1499	2.080e2
168.1526	1.170e2
168.1552	1.370e2
168.1579	2.500e1
168.1606	5.600e1
168.1632	1.130e2
168.1658	3.800e1
168.1685	1.070e2
168.1712	1.950e2
168.1738	2.520e2
168.1765	5.600e1
168.1791	3.300e1
168.1818	1.700e1
168.1844	2.000e1
168.1871	1.100e1
168.1897	1.200e1
168.1924	2.700e1
168.1950	2.100e1
168.1977	1.900e1
168.2003	3.200e1
168.2030	3.000e1
168.2056	3.500e1
168.2083	2.400e1
168.2109	1.200e1
168.2136	0.000e0
168.2162	9.000e0
168.2189	5.200e1
168.2215	7.600e1
168.2242	3.400e1
168.2269	4.500e1
168.2295	3.000e1
168.2321	2.000e1
168.2348	2.600e1
168.2375	4.300e1
168.2401	3.300e1
168.2428	3.000e0
168.2454	1.500e1
168.2481	1.500e1
168.2507	4.100e1
168.2534	5.700e1
168.2560	6.100e1
168.2587	8.600e1
168.2613	2.400e1
168.2640	3.200e1
168.2666	2.000e1
168.2693	6.000e0
168.2719	4.900e1
168.2746	1.270e2
168.2773	1.190e2
168.2799	6.700e1
168.2825	1.600e1
168.2852	2.700e1
168.2879	2.300e1
168.2905	9.000e0
168.2932	2.000e0
168.2958	1.600e1
168.2985	3.400e1
168.3011	3.100e1
168.3038	2.300e1
168.3064	4.500e1
168.3091	3.000e1
168.3117	2.700e1
168.3144	2.400e1
168.3170	2.800e1
168.3197	2.400e1
168.3223	1.300e1
168.3250	0.000e0
168.3303	0.000e0
168.3330	1.100e1
168.3356	4.400e1
168.3383	1.900e1
168.3409	3.600e1
168.3436	6.800e1
168.3462	9.700e1
168.3489	2.700e1
168.3515	1.800e1
168.3542	4.900e1
168.3568	7.000e0
168.3595	1.900e1
168.3621	6.400e1
168.3648	1.070e2
168.3674	3.200e1
168.3701	4.200e1
168.3728	1.600e1
168.3754	2.600e1
168.3781	1.200e1
168.3807	1.700e1
168.3834	1.600e1
168.3860	7.000e0
168.3887	2.400e1
168.3913	2.500e1
168.3940	7.000e0
168.3966	9.000e0
168.3993	0.000e0
168.4019	3.000e0
168.4046	2.100e1
168.4073	4.700e1
168.4099	1.500e1
168.4126	3.600e1
168.4152	4.800e1
168.4179	3.600e1
168.4205	2.000e1
168.4232	1.000e1
168.4258	1.300e1
168.4285	3.800e1
168.4311	4.800e1
168.4338	1.120e2
168.4364	4.200e1
168.4391	8.000e0
168.4418	4.800e1
168.4444	5.600e1
168.4471	1.400e1
168.4497	0.000e0
168.4524	4.000e0
168.4550	1.700e1
168.4577	1.400e1
168.4603	1.300e1
168.4630	4.000e1
168.4656	7.900e1
168.4683	3.000e1
168.4709	1.170e2
168.4736	1.900e2
168.4763	2.180e2
168.4789	1.550e2
168.4816	8.900e1
168.4842	8.200e1
168.4869	2.600e1
168.4895	1.800e1
168.4922	6.600e1
168.4948	6.000e1
168.4975	3.700e1
168.5001	6.500e1
168.5028	7.000e1
168.5054	4.400e1
168.5081	1.050e2
168.5108	3.900e1
168.5134	4.200e1
168.5161	5.000e0
168.5187	2.800e1
168.5214	4.400e1
168.5240	6.300e1
168.5267	2.900e1
168.5293	1.500e1
168.5320	4.500e1
168.5347	7.000e1
168.5373	9.500e1
168.5400	3.200e1
168.5426	2.100e1
168.5453	4.700e1
168.5479	1.220e2
168.5506	2.480e2
168.5532	1.560e2
168.5559	1.290e2
168.5585	4.800e1
168.5612	6.000e0
168.5639	3.500e1
168.5665	4.100e1
168.5692	5.100e1
168.5718	7.300e1
168.5745	8.900e1
168.5771	2.600e1
168.5798	1.080e2
168.5824	1.290e2
168.5851	3.300e1
168.5878	1.900e1
168.5904	6.900e1
168.5931	1.470e2
168.5957	1.600e1
168.5984	4.600e1
168.6010	6.800e1
168.6037	3.000e1
168.6063	3.400e1
168.6090	6.700e1
168.6116	6.700e1
168.6143	4.400e1
168.6170	2.000e0
168.6196	1.000e1
168.6223	4.000e0
168.6249	0.000e0
168.6276	8.000e0
168.6302	5.100e1
168.6329	7.500e1
168.6355	6.700e1
168.6382	5.900e1
168.6409	3.700e1
168.6435	3.600e1
168.6462	4.100e1
168.6488	1.700e1
168.6515	2.800e1
168.6541	7.200e1
168.6568	7.100e1
168.6594	1.700e1
168.6621	2.300e1
168.6647	7.000e0
168.6674	1.300e1
168.6701	8.000e0
168.6727	3.800e1
168.6754	5.000e0
168.6780	1.000e0
168.6807	1.000e1
168.6833	2.700e1
168.6860	1.300e1
168.6887	1.400e1
168.6913	5.000e1
168.6940	4.000e0
168.6966	2.100e1
168.6993	1.000e1
168.7019	0.000e0
168.7046	0.000e0
168.7072	4.000e0
168.7099	3.100e1
168.7126	3.100e1
168.7152	2.500e1
168.7179	2.600e1
168.7205	3.300e1
168.7232	1.800e1
168.7258	1.900e1
168.7285	4.300e1
168.7312	6.100e1
168.7338	2.400e1
168.7365	3.800e1
168.7391	1.600e1
168.7418	0.000e0
168.7444	1.000e0
168.7471	1.600e1
168.7498	6.100e1
168.7524	6.500e1
168.7551	3.500e1
168.7577	1.800e1
168.7604	0.000e0
168.7630	0.000e0
168.7657	3.000e0
168.7683	2.000e1
168.7710	4.100e1
168.7737	8.600e1
168.7763	6.200e1
168.7790	4.300e1
168.7816	6.000e0
168.7843	2.400e1
168.7869	0.000e0
168.7896	6.000e0
168.7923	4.000e1
168.7949	2.600e1
168.7976	1.800e1
168.8002	5.000e1
168.8029	2.700e1
168.8055	0.000e0
168.8109	0.000e0
168.8135	2.000e0
168.8162	1.200e1
168.8188	2.500e1
168.8215	8.300e1
168.8241	6.100e1
168.8268	5.900e1
168.8295	2.700e1
168.8321	6.000e0
168.8348	1.900e1
168.8374	3.700e1
168.8401	3.600e1
168.8427	4.300e1
168.8454	5.600e1
168.8481	1.000e0
168.8507	9.000e0
168.8534	2.500e1
168.8560	1.200e1
168.8587	5.000e0
168.8613	2.000e0
